Source,Target
4968,16836
238,775
12521,2358
8849,6277
10345,15690
668,15384
4212,11552
12554,14811
17003,8178
7252,27892
16115,10414
17896,6137
10023,7270
28382,7015
11269,12938
3017,12829
1433,10890
6166,13478
5901,28625
8173,28517
22329,953
29422,21225
8640,17905
10600,16231
6171,6623
199,16121
15336,24250
9,15336
11807,15662
15251,18778
27445,2383
5630,18781
1974,7022
5218,15123
18738,12830
9947,12902
8118,18059
885,4975
18698,15968
9045,1360
2406,8181
11982,9662
14082,2631
4635,8905
24032,13022
9913,8023
30469,192
28652,6620
10939,18790
1253,3092
6530,7963
6013,17610
14710,21746
12022,549
3036,6634
5172,1281
27683,27467
20442,2164
8298,8054
8117,11629
28097,11253
18198,11167
5118,13189
6428,27095
11123,11104
3674,8918
8179,1637
1095,15011
12936,18127
6400,24438
9417,9301
24438,21753
16159,289
27784,10550
18969,5438
15451,22032
11147,763
8479,1348
4995,25449
12584,3791
24050,10994
10244,7840
8737,4304
890,21145
3836,18874
20892,7319
22485,11210
14090,7894
10185,9868
2196,18809
7193,2432
24490,7017
12232,2639
23662,2980
14045,13295
5722,12992
13664,16568
10390,10281
5160,24281
19966,13511
5659,22296
18839,8454
3842,9616
23820,7355
1651,7248
7820,22672
9965,12921
11551,13155
4296,11816
2117,13500
4668,25256
20488,4322
13876,3068
22650,28529
18941,1342
19796,13769
10751,15224
21120,20145
2197,9509
5738,7794
6240,1154
15234,4770
21158,1480
9945,4082
20907,2509
12952,4541
14438,15899
7661,9971
23659,29528
773,5385
16779,11964
8685,2085
3809,5592
13423,15631
9208,2554
28277,25530
5390,12101
27495,10806
1775,15570
22296,14954
3956,9077
6356,27862
11863,22654
18672,7283
10699,6738
2392,20856
6173,3401
3296,16118
16544,12288
17033,6940
7436,21217
6660,783
13214,28433
8776,20992
27585,11818
5042,7564
4577,2397
11026,3939
7368,3434
12828,9689
28412,15967
2180,15010
29829,2998
15983,1632
5912,15711
6337,5160
9403,5984
6821,17229
7124,19374
3547,5251
5491,1073
2126,6710
4639,5190
22698,6159
59,5053
8128,12400
4775,4651
27645,21195
152,3756
22478,10592
13168,4991
3069,25653
29451,15446
6192,3895
8706,12155
6908,14542
10409,3930
13214,8877
6132,984
4909,4803
28141,10601
3829,9678
3164,11156
13185,24307
9203,11176
13290,6121
7448,12100
5246,6620
1633,46
17738,5017
1519,4075
3890,20811
2302,25325
4994,4382
6420,683
4595,8139
7281,16232
6433,14946
11500,8686
1076,1016
6444,16353
27776,13995
11100,1251
6710,12167
8254,13363
14022,6053
9375,1610
23825,8738
22036,1749
9365,3312
12330,9323
888,3060
10518,15971
28087,2739
18151,18871
2507,15975
28547,28230
19600,28199
30667,5427
24469,8232
18036,8021
21753,957
30713,29443
19488,24354
20781,21140
19457,442
18107,11685
13714,10927
8416,15027
7390,17677
8181,3625
28349,7070
21181,11968
9572,5197
15821,12306
14037,8370
14438,16774
22455,12648
6863,17919
8629,8685
7421,103
5713,7146
5769,7036
6507,7736
9270,6985
18192,634
18369,27763
23647,21129
13728,1837
16225,15212
607,7794
4533,11831
27761,2137
17378,14016
14176,16225
17961,11759
7268,22363
24445,8640
14482,12599
9844,6272
5774,13371
14514,18755
15321,1476
8664,2396
3154,5456
2060,3587
6809,9887
24863,16428
4377,385
14038,18875
20872,429
17632,7959
11263,11253
1431,21009
16775,4869
10177,7541
5629,12401
5294,7204
1755,21064
15428,2384
12288,5588
15421,3080
13014,6539
7178,9695
20970,7987
7216,5686
30608,11993
17042,13103
28279,10491
9258,12181
8749,6222
30239,28212
17347,699
16290,20957
12402,11726
4594,18738
10501,3190
24158,3855
6080,12105
6893,10651
10249,17660
2040,8006
11818,9791
8640,23948
8771,21738
11626,5720
22446,5144
1494,8758
10083,11276
4566,6270
13343,24411
6028,23743
20841,16776
11429,5340
25274,9785
3161,4293
8607,28099
16861,24001
6558,9409
14063,18191
10513,18680
7510,8346
11595,3401
5306,14719
927,23896
9695,8129
13018,19495
8675,14016
25565,6809
11974,13855
11698,6542
14383,3617
28622,6245
9831,9512
4872,4311
13031,12119
13311,28385
3698,8631
11692,5483
19858,467
3648,1353
8374,8364
14171,9385
10185,13663
10905,8374
30877,8942
17452,21285
19464,810
5281,2693
1171,2430
4879,12937
17656,17015
6337,8924
7992,18186
8479,2133
11334,19302
31009,5915
18191,10417
13343,12594
4933,6950
14094,8363
25207,15304
6689,14012
6008,3420
6203,5903
5128,27582
3155,20856
24145,11314
12125,20791
5031,12651
7521,28652
695,7763
3059,8091
2921,9823
14314,16927
5204,10905
25368,21418
17010,18815
14030,14370
8173,17371
27804,14038
20033,23939
25237,7173
7321,4248
13068,984
12926,2931
28468,21116
28442,16157
10512,8368
14113,13025
6670,8776
12379,12974
25204,16809
3543,18126
7309,11279
13817,9701
3290,1743
607,15648
952,9206
20225,24252
9035,6933
20859,10498
4183,28069
28328,18673
5588,11315
6047,15375
5574,22031
1540,4040
3900,28547
12202,4487
8064,15382
18186,7012
2967,11298
259,8280
11872,19799
14096,10634
6365,4483
14008,13724
1735,2044
15978,14832
9956,27573
21037,5853
119,4762
13002,4398
16919,15265
5963,1685
17039,8369
2330,9911
2671,2748
559,18107
12936,4151
1126,3327
5567,9310
4014,4751
863,28531
7119,22065
13311,2713
822,14506
24184,28068
8443,5436
23729,11866
21324,11995
7866,7303
11329,391
158,5556
5572,6264
18594,24104
6128,12699
8823,28460
22449,8303
399,6503
4048,2203
13185,12811
19922,29946
3519,9275
10412,3442
1200,13722
1348,19476
6074,21031
4901,23714
9900,3978
11342,4443
8632,888
1789,4352
5556,23758
16854,16980
1443,7820
18719,329
19819,24324
28346,4970
1255,346
3891,27616
3543,8486
9090,28149
12752,1065
10301,17961
15380,7391
17117,6701
5701,27590
13476,5016
11799,11824
6648,9618
11873,24907
19881,7016
1803,17560
16118,6560
28287,2052
3517,28581
2687,14858
19752,4221
27525,16115
29447,27776
5026,20907
12273,12344
4166,13472
1945,2222
12971,27849
6776,4285
12330,11122
7015,9404
140,3206
7671,7429
24419,15359
4668,6315
11487,7171
2203,4188
28236,8574
21056,16384
11500,23743
461,23680
17640,18200
9676,15365
1496,4041
5523,12408
13102,24487
2856,4083
9552,27945
2288,30113
10370,2935
3980,13032
11607,5831
3057,8924
26233,6100
4267,10719
16216,16155
2568,2274
19998,8767
7034,6655
2111,9507
3395,28026
21088,1945
27904,8799
21377,4274
27761,24348
8090,2362
28507,3957
28009,6689
1438,16771
6091,4121
22233,11051
6881,10398
12729,15455
28010,7031
18112,6434
5434,29454
841,27542
12189,2705
24243,2644
12017,714
10863,1619
28063,9174
1548,6720
21220,6622
24130,21220
7692,24313
17323,16854
25219,4833
5294,11277
8814,4621
6714,3528
9289,18588
10239,1363
6540,14465
2483,9639
2076,1999
1835,1565
7167,11868
19277,375
27795,10287
193,2023
2445,24131
28607,7247
24062,6692
9689,2421
8465,679
5557,1322
18034,4099
681,7032
7945,12041
12149,11871
4933,8310
9204,9660
6306,998
16757,12439
5510,5699
19852,15530
4565,4272
7717,14955
24012,24452
8296,806
16808,24469
6383,24479
17549,5181
10383,27548
9303,8210
8300,12354
8508,7540
1951,14143
881,23100
2847,21698
9822,19803
3049,2174
24289,6182
14658,113
15291,24345
18615,296
20051,17659
6852,5827
25111,3860
7866,2894
1163,1623
20847,8704
10649,4129
15553,15812
6542,3901
13091,27801
3434,9978
19243,28583
19222,2494
24269,13345
5250,13508
11594,11134
8556,27867
4026,16954
2502,9240
5674,13716
10851,7685
14666,11961
3511,4966
19404,14457
12348,11718
11140,3502
3756,6704
5502,5667
12916,16433
4258,8604
9087,14250
13703,3670
12232,20921
12703,8713
5569,6569
21234,9570
27822,1007
4786,15398
7416,17508
5918,28230
13392,19714
463,6644
240,30229
999,12172
12047,28004
155,19242
15361,27841
18860,19255
9046,14662
10155,6966
1750,13559
9815,6342
14620,943
15954,20145
1162,5825
4879,18127
5822,15907
3996,28336
20917,6431
5220,27766
24017,5627
4296,8488
2524,10238
8697,18713
24434,10883
27907,9102
12764,7560
5544,22728
11429,5428
879,9099
17560,12938
22363,18801
12281,1801
28182,12379
20873,155
9772,18000
2649,11852
19599,3510
8995,21241
17598,28183
2609,6259
24162,5231
5102,21336
21438,7611
668,1082
11815,9435
10792,18921
14487,11267
6639,7241
11437,21346
2748,22054
802,28622
19752,4832
22459,19714
6452,23848
7335,10583
2015,27483
24333,2694
6652,21001
3283,11964
10438,1702
19030,11219
3531,15407
2581,22448
23675,27678
9837,21295
22158,5805
9381,9527
5666,2860
6533,17701
10189,16732
13871,19877
12108,17065
4329,18722
8719,16500
15219,12288
18771,15513
20741,2523
8553,6264
1769,4796
7396,6147
7476,24221
9093,1869
15013,7380
16073,4335
3088,13426
7019,5004
8285,25067
4194,21061
28072,11636
6093,13185
28493,4639
19420,4568
9753,24874
16972,6737
17997,6613
28344,4722
3708,1220
6953,4421
456,10204
12354,21334
14871,23926
17991,8841
13243,3106
988,2944
8604,14054
10608,7023
2945,6517
10594,8205
5041,11960
1187,5916
15220,12750
5686,19926
7578,8160
15448,5014
22501,12965
20888,4296
13245,1615
1293,18120
21289,18194
2962,27805
9572,3127
8848,10518
6349,952
5935,7125
7016,28680
14952,309
11437,22329
7709,4770
4683,3915
7073,22064
6706,10939
8737,5718
23717,3231
1328,18700
439,6808
10900,12536
6950,12343
3884,14222
28633,4071
8259,14532
5630,11276
10370,1928
7013,3880
11363,29542
14105,5404
11183,2511
8475,10631
10294,7313
7294,4518
11331,3384
6536,18041
24176,14123
9561,14108
5923,3726
13122,5684
11667,5873
25111,13288
6734,19253
2755,10605
12401,8751
20972,6515
19090,18770
24248,964
16849,17738
19474,28625
10727,7791
21146,18815
6027,8730
7035,16911
17659,1255
4848,9278
1342,12116
17172,3520
2645,18662
2351,10161
21052,19127
9588,18750
2607,5247
10415,5442
5300,5668
21707,3131
12357,6874
14103,2612
289,4770
5962,9972
10863,7144
6851,318
30714,18941
13803,14877
24243,16294
19837,21677
21311,10974
11762,21225
24116,2724
31061,10890
6821,15905
12134,7202
21172,19812
23537,4370
14666,13600
13580,2776
3148,15792
11818,7598
18124,674
9891,1723
5158,386
5783,24858
4422,14054
5717,4801
2253,1393
20917,11321
732,21301
6360,2671
18796,3584
9179,9802
28409,4067
21095,17216
21311,9846
24898,10994
20953,1665
17066,2054
24898,1291
24032,15529
8714,13863
5416,8405
24249,4516
15284,3918
20967,10545
3957,12916
16114,8757
20061,8774
15366,4482
6867,20833
2589,13387
4620,24881
9974,14723
2493,7210
5721,28290
2933,8170
992,11965
30802,2905
5487,1442
5434,27990
10663,5903
7117,12829
6225,30175
27820,17730
14709,5426
28119,2221
18567,18059
20445,21199
4866,4928
13180,21088
24173,18189
8483,23762
18767,5081
18978,21047
18330,20882
4264,13119
14077,945
10310,7828
8922,5547
6923,15379
11376,12933
24028,17796
1721,22730
9353,11842
12750,14379
29432,14096
4124,12018
12261,3082
1169,1356
5884,2311
21212,2109
9927,6460
4590,1281
27680,5162
8948,5236
24375,28687
651,6555
8769,9040
1738,2606
22158,8671
12783,13652
1543,10649
14174,7006
797,24144
10583,6086
14417,12708
55,60
2849,7145
6960,4802
7278,19254
4212,5577
104,3994
8697,23745
5647,24915
6753,3299
11280,12333
11890,24490
8799,9527
10553,17018
27923,28405
20033,28075
8518,9833
13231,1183
5933,3857
1148,797
952,6648
10383,14669
3736,4650
8024,15212
16288,3255
3155,2105
19607,15407
4487,28184
7461,10724
28182,21379
21105,8591
2694,11866
4185,3863
4645,7535
22505,3337
2713,4347
9130,8451
11360,25365
17095,17009
5234,21701
23372,12330
9278,6074
3036,1326
1873,12974
3365,16236
6826,14606
12759,9466
7920,13142
5858,7217
16284,2962
1928,9902
17351,20881
17045,28545
24901,1283
27892,4636
7037,3320
27770,15695
26127,24424
4377,10149
2604,12390
22605,6981
2302,6458
1888,22612
5659,8577
8303,7344
1609,11876
15380,13800
28549,13389
14811,6672
14724,24017
4670,4866
13828,791
3924,21009
9915,18174
9855,15321
5278,22455
8738,6659
14113,2017
1675,24422
12123,19235
20064,23767
17703,18625
18841,16840
3268,11354
7966,14241
13284,4432
20775,27728
4560,8670
24406,920
2428,9477
24072,9626
7828,10289
9240,7378
9099,362
950,3265
8969,8223
21221,14055
21007,9651
27455,28433
5094,6003
4962,1092
15019,6982
17820,24039
14140,11978
4763,25565
18060,367
18386,2568
19524,23729
6997,21226
27996,21006
15692,2278
6262,8995
12755,7939
4619,16228
11230,1320
16771,18914
22023,5340
23637,16636
6781,814
26009,7031
28392,26125
30667,4909
17669,14098
21274,10844
12965,17673
10079,13118
18116,11481
27190,605
16274,15536
18796,11334
8799,1881
1769,2384
18806,11510
8344,19696
25794,2648
17208,15864
11254,22445
751,16501
8662,2929
24238,2630
12038,27892
6810,6448
5460,2804
10149,28095
2073,5671
2896,7731
497,9904
2087,4487
12332,12106
1875,22139
6959,21199
12702,10740
4285,23812
605,15975
7273,7393
24031,11376
18620,2080
3829,4894
22054,31090
5426,24167
7090,24188
13126,19375
18680,29542
3114,19878
28397,5997
11822,8701
11696,3525
8099,21699
8856,101
11596,8532
24061,8888
4041,10944
4404,24511
15226,2460
18588,6876
1396,20179
12097,16235
8883,1798
11425,16154
9280,2772
16775,10436
6844,5963
1875,9967
6474,4276
5106,15551
10615,2352
7049,3419
10365,5171
5889,9882
13747,5193
18107,4019
21007,11738
22111,6370
3746,24369
905,12165
3161,28212
3296,8211
4909,17294
5844,4942
14063,19923
16753,8260
28528,21753
3926,13215
20917,5060
13859,5466
25305,6513
27469,10588
746,18044
12769,28033
4119,6010
831,15218
10449,3716
8205,1492
15460,14810
12912,5769
4228,25647
13869,12062
8080,3519
3472,8577
22565,7036
5149,5452
23721,13549
1996,4776
2837,6781
15972,3836
435,639
7717,2895
6324,22334
3452,5883
3618,18638
5897,21978
3127,18801
17837,3510
22139,4062
28628,104
23821,6830
23962,2935
2727,10382
2511,10004
14888,24218
14807,5442
576,17486
12102,13074
9809,27095
2921,8794
14235,758
21399,10338
9408,4764
1122,5985
7071,4700
6630,16933
13868,1438
12943,14330
16814,14762
14658,6832
4172,23799
8618,27525
6065,14478
11168,5261
28697,6402
30714,18492
2908,1962
7768,6700
4755,12811
10542,194
8645,6562
6042,3660
4898,12288
6583,4022
12632,289
19269,6093
29534,18841
6851,2122
4516,24467
24911,20854
21318,24143
1633,19796
28061,8525
6299,6407
8916,1681
15265,14361
17142,5819
15329,20134
27858,25688
2960,6277
10572,6164
22363,644
10716,7795
4731,6853
15006,23928
17679,13006
22465,4029
4806,22149
945,10714
11464,8395
23688,1775
5504,24028
6511,165
44,25885
8854,5386
27908,6719
23812,14257
27794,28483
5858,456
12225,14528
19632,15460
6661,1095
28069,4568
10814,7625
11145,1350
9710,6835
8446,15008
4464,28431
11342,8462
9486,1689
11401,12751
4710,186
13074,13032
8452,10200
12148,25181
4175,913
10479,12038
13259,6142
16884,10434
7562,25476
3912,6969
2505,5415
23984,8117
112,5005
4361,30145
6737,6337
4918,13214
11273,3472
905,4284
13102,7218
15833,10331
24069,13736
4939,1162
11602,12335
2881,27799
10566,27518
5057,14675
17019,15338
15448,15796
2762,4559
11235,12902
15226,14716
16376,7787
3510,13091
4011,210
4692,11414
12281,13343
15314,292
5969,3057
18667,11127
1509,23731
13368,4988
8377,6615
7162,2687
3674,16283
18200,15288
205,5788
28471,10863
14766,24388
14723,1831
2092,1847
20228,15717
9377,16835
3408,6370
4284,7655
24191,1972
17388,9775
12443,26709
4055,7849
24214,4734
14096,9881
28660,4693
2182,18687
7692,11947
14067,11161
14222,8370
14244,2989
19336,3791
4311,28225
30555,19960
4055,7671
5022,14255
21357,20227
6052,27451
30555,5323
20051,21003
14379,7404
4790,14047
1822,4820
9348,5178
8667,393
12972,24313
507,2940
6070,2591
2262,3248
6870,12521
6470,7740
14056,11585
10930,12603
29542,24162
1495,60
23999,21744
9572,662
17833,4150
22304,1856
28182,6651
9317,7794
13394,2221
10327,3939
3420,4617
14928,15950
22146,18949
8231,7240
11469,3588
8257,3140
8533,6934
2278,6585
663,18000
14013,20718
2815,11757
27680,3421
7171,7056
15819,8686
5166,628
2109,14105
16951,21220
11815,2132
10654,14664
8378,23730
12284,12128
20038,1663
15302,17703
8165,10077
21157,13867
22623,14395
6832,6030
4632,13477
9556,4683
13028,6710
3909,6392
8553,4903
12200,4267
13032,8953
1510,27901
2625,8303
15844,9146
23910,55
2278,8755
19426,9741
8187,6474
10080,20210
11969,4781
19259,18772
8961,12443
6336,1561
7611,15307
9159,7124
16336,8209
9927,1368
10851,21176
25530,10639
8789,1107
7761,7415
24881,841
12424,14766
7443,8058
2130,5002
16428,7217
5346,15960
3895,27500
8751,2745
17117,21232
12458,1471
604,9241
2780,14055
28643,5882
10046,28518
